,tweet_text,pos_rev,neg_rev,neutral_or_unknown,apple_product
255,"You gotta love @mention @mention unabashed Apple #fanboy &gt;&gt; Before It Even Begins, Apple Wins #SXSW :: {link}",1,0,0,1
256,So geeky! Love it! RT @mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},1,0,0,1
257,.@mention Love it. @mention @mention #sxsw: &quot;apple comes up w/ cool technology no one's ever heard of because they don't go 2 conferences&quot; me 2!,1,0,0,1
258,ÛÏ@mention Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;Û,1,0,0,1
259,I love it marketing genius.. #SXSW RT @mention Inside Apple's Temporary Store in Austin {link},1,0,0,1
260,Great vid Marty! RT @mention #iPad2 Live Unboxing In Front Of The #SXSW Apple Store [VIDEO] {link},1,0,0,1
261,I think I may go iPad only -- no laptop -- today at #SXSWi.  Any #SXSW veterans have any reasons why I shouldn't?,1,0,0,1
262,purchased Mexican Mavis by Boy &amp; Bear... Sold! On first listen. Thanks #SXSW #iTunes #Free {link} #iTunes,1,0,0,1
263,I think I might go all weekend without seeing the same iPad case twice... #sxsw,1,0,0,1
264,For sure! Mine does via iPad RT @mention You know you are an #agnerd if your #dairy relies on evernote!  {link} #SXSW #agchat,1,0,0,1
265,"Bummed to miss #SXSW this year, but we're all quarantined with the same kiddie cold, and I have GarageBand on my iPad to comfort me. #fb",1,0,0,1
266,Loving my Morphie JuicePack today for a recharge of iPhone. So worth it. #sxsw,1,0,0,1
267,"Brilliant move by Apple: before it even begins, Apple wins #SXSW {link}",1,0,0,1
268,Why can't my #iPad and I be intimate together? #tapworthy #designflaws #sxswi #sxsw,1,0,0,1
269,Day 1 and my charger kicked the bucket. Where the heck is the Apple store that's within walking distance? #sxsw,0,1,0,1
270,"With just my iPhone and iPad on me, I feel very unequipped compared to everyone else. Dang! #sxsw",0,1,0,1
271,ÛÏ@mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},1,0,0,1
272,Couple of new blogs: random tips on awesome iPhone app dev: {link} and the politics behind HTML5: {link} #SXSW,1,0,0,1
273,This dude next to me is holding and using an iPad 2 like it's a trophy. #sxsw #lookingforwardtothemusicfest,1,0,0,1
274,"ÛÏ@mention Not a rumor: Apple doing popup store in downtown Austin for #SXSW &amp; iPad 2 launch {link} Smart move, 1of many #dfcbto",1,0,0,1
275,"To buy or not to buy RT @mention Before It Even Begins, Apple WinsåÊ#SXSW {link}",1,0,0,1
276,Fear not! Now extended through Wed! --&gt; RT @mention RT @mention Last day for Apple popup is Sunday 3/13 #SXSW #AppleATXdt,1,0,0,1
277,&quot;All of #SXSW is nothing but a teeming sea of iPhone addicts too busy Twittering to ever engage with one anothÛ_ (cont) {link},0,1,0,1
278,Not a fan of a new #sxsw trend - audience sharing opinions via holding up an iPad. Not here to listen to you. #annoying,0,1,0,1
279,The power of Apple: People who have spent hundreds of dollars to attend #SXSW are spending the day waiting in line for an iPad.,1,0,0,1
280,Continuum of attitudes on crowdsourcing: Gap is to &quot;I hear you&quot; as Apple is to &quot;I'll tell you&quot; #sxsw,1,0,0,1
281,Tomlinson of TX Observer says Apple subscription data holding is biggest impediment to success. #newsapps #sxsw,0,1,0,1
282,ÛÏ@mention Official #SXSW App Û÷SXSW GOÛª {link} #android #iphone #ipadÛ &lt;thanks!installed,1,0,0,1
283,"#technews OMG/JK: A Kiss For iPad 2, A Slap For Xoom {link} #Tech_News #iPad_2 #JK #OMG #SXSW #tech",1,0,0,1
284,USA Today on iPad: makes good use of digital shortcuts while still looking like a newspaper. @mention #tapworthy #sxsw,1,0,0,1
285,"iPhone in one hand, caramel macchiato in the other. Ouch-hiss-hot!  With apparently two pumps of lava. And so it begins... #sxsw #tmsxsw",1,0,0,1
286,I can haz one? ÛÏ@mention Just showed off @mention Charge Anywhere at a bar to charge my iPhone and the whole table wanted to buy one. #SXSWÛ,1,0,0,1
287,"#Apple to open a &quot;pop-up&quot; store across the street from #SXSW for two weeks? Umm, genius. If it isn't obvious... *cough (#iPad2) cough*",1,0,0,1
288,#Apple to Open Pop-Up Shop at SXSW {link} &lt;---cool concept but I wouldn't spend my #SXSW waiting for the #iPad2,0,1,0,1
289,"Apple has opened a makeshift store for #sxsw, iPad2 will be available at 5pm today... #tempted",1,0,0,1
290,Hey #SXSW our new iPad app Dexteria is now available {link} like us on Facebook {link},1,0,0,1
291,"IPad 2 is out! Plenty of people at the store..and in line..scarfing them up. #SXSW (@mention Apple Store, SXSW w/ 65 others) {link}",1,0,0,1
292,Nice line outside #sxsw #apple store! I guess people want some iPad2s!!!,1,0,0,1
293,@mention  packing a point by showing iphone fragmentation  #SXSW,0,1,0,1
294,Hey #sxsw peeps! Our new IPhone app ON #Voicefeed just launched the US: {link} Check it out and let us know what you think!,1,0,0,1
295,I left my pocket guide at the hotel. I don't know how I'm going to cope. What does that say about the usability of iPad/iPhone app? #SXSW,0,1,0,1
296,The apple pop up store at #sxsw is no joke.,1,0,0,1
297,The Apple pop-up store is more attractive and impressive than many permanent retail stores. #sxsw,1,0,0,1
298,The Apple pop-up store line finally dwindled. Time to check out iPad2. #sxsw,1,0,0,1
299,"The apple popup store was off the hook last night at #sxsw - singing, dancing, high fives on new iPad purchase",1,0,0,1
300,"Brilliant PR stunt, business idea and customer service response in one: Apple sets up a pop-up store at #sxsw, draws crowds, media &amp; revenue",1,0,0,1
301,"Excellent presentation by @mention on &quot;The untapped iPad Market, is your site POUR?&quot; #sxsw #poursite #accessibility",1,0,0,1
302,iPad 2 is pretty sick! Almost makes me think I need one! #sxsw,1,0,0,1
303,".@mention retiring from Wine Library TV, moving onto Daily Grape. Get the app on yr iPhone. #thankyouecon #SXSW",1,0,0,1
304,.@mention reveals average time users spent on NYT's Oscars iPad app was 16mins: &quot;That blew my mind&quot; #newsapps #sxsw,1,0,0,1
305,Congrats! RT @mention Good News! Austin Eats: BBQ for iPhone is now available - {link} #iTunes #Austin #BBQ #SXSW #SXSWi,1,0,0,1
306,Congrats! RT @mention Just won an awesome iPad from @mention at the #sxswbuffalo lounge! My #sxsw experience is complete! #QuiBidsWin,1,0,0,1
307,Love it . RT @mention From #Apple to Naomi Campbell: pop-up stores are all the rage: {link} #sxsw,1,0,0,1
308,New #SXSW rule: no more ooing and ahing over your new iPad. We get it. Its not a big deal. Everybody has one now... :-),0,1,0,1
309,"Ok,I have seen two impressive lines since I'm at #SXSW  the one at the Apple Store yesterday. &amp; the @mention party now cc @mention",1,0,0,1
310,"#Apple is setting up a pop-up store in downtown Austin (to sell bajillions of iPad2s to #sxsw attendees, of course!) {link}",1,0,0,1
311,exclusive shot of #SXSW popup Apple Store! {link},1,0,0,1
312,#ipad art show at @mention just in time for #sxsw check it out you interactive fools,1,0,0,1
313,@mention  so #jealous of you. #sxsw &amp; you have the new iPad?!,1,0,0,1
314,Impressed so far with the iPad 2's slim form and &quot;instant on&quot;-ness that I've seen. Haven't tried one myself yet. #sxsw #sxswi,1,0,0,1
315,#apple is so smart to open a Pop-Up store in #Austin while #sxsw crowd's there.,1,0,0,1
316,iPad 2 is sold-out and 70% were 1st time users #sxsw,1,0,0,1
317,We've got some exciting things that we'll be showing off at #SXSW this year: including drag and drop store management on your iPhone,1,0,0,1
318,so we had some information from @mention this morning that an apple store is getting build at #sxsw for two weeks.  ipad2 love? - jealous!,1,0,0,1
319,I've seen some of the best iPad cases ever here at #sxsw - I'm starting to transfer a bit of my book fetishism to iPads slowly but surely.,1,0,0,1
320,ÛÏ@mention Spotted at #SXSW: Man in need of an iPad (2?) ÛÒ {link} #sxswiÛ man in need should go to SXSW apple store,1,0,0,1
321,"There are still iPad 2s to be had, at least at the #sxsw pop-up Apple store. @mention just bought one.",1,0,0,1
322,The Apple store in austin and 100 people taking a pic of it. #ipad2 #sxsw {link},1,0,0,1
323,"Oh, Apple Store...you look so at home here in downtown Austin #SXSW #sxtxstate @mention Apple Store, SXSW {link} #photo",1,0,0,1
324,They'd be stupid not to. // Apple is opening a temporary store in Austin for #SXSW &amp; the iPad 2 launch {link} (via @mention,1,0,0,1
325,"{link} At SXSW, Apple schools the marketing experts #sxsw",1,0,0,1
326,The great talk of @mention must be the only one at #SXSW that didn't mention Apple!,1,0,0,1
327,"Just read that #apple will be at #SXSW selling iPad 2 on release day. Good lord, the vortex of smugness that day may be unbearable.",0,1,0,1
328,Check out the #dokobots game from @mention for iPhone and Android.  Seems pretty cool. #geogames #SXSW #tmsxsw,1,0,0,1
329,ÛÏ@mention The 10 most dangerous IPhone apps. #sxsw {link},0,1,0,1
330,Hopefully the best thing that comes from #SXSW isn't the fact people flew to Austin to pick up an iPad.,1,0,0,1
331,First day the exhibit hall is open at #SXSW! Stop by the #EMC booth to enter to win an iPad 2! @mention @mention,1,0,0,1
332,Check out the FREE SXSW Sampler on iTunes! {link} #SXSW,1,0,0,1
333,It's like the Ipoo app for iphone!  @mention Ha! RT @mention 4chan is the Internet's bathroom wall. #sxswmoot #SXSW,1,0,0,1
334,Check out the new @mention app {link} - this is gonna be HUGE next week at #sxsw and beyond.,1,0,0,1
335,ÛÏ@mention The new Whrrl app is now live in the iPhone app store AND Android marketplace. Get it while it's hot! (Just in time for #SXSW!)Û,1,0,0,1
336,Just used the ol' iPad to help some Brits find their hotel in Austin. #gooddeed #sxsw #winning,1,0,0,1
337,I must be the only one at #sxsw without an iPad2. Someone needs to make a case that makes my original iPad look like a new 2nd gen.,1,0,0,1
338,Unveiling the pop-up Apple store in the Scarborough Building! #SXSW  {link},1,0,0,1
339,iPad 2 is the star gadget of SXSW: {link} #sxsw,1,0,0,1
340,"So I went the whole day w/out my laptop &amp; just used my iPad 1. Things I missed: FTP, cloudapp, fast typing, &amp; skype. #iPad #sxsw",0,1,0,1
341,"Last year there was not a single iPad in public at #sxsw. Today, they're more common than laptops, and I haven't seen any android tablets.",1,0,0,1
342,You think there would be a #sxsw app for blackberry. Just when I gave iPhone the finger! Guess I'll have to carry around an ipad. LAME,0,1,0,1
343,".@mention There's an expectation of engagement on the Ipad that is both visual and social, of delving into the experience #SXSW #SXFL",1,0,0,1
344,"Wow, this thing is insanely thin &amp; light. Hold out for the iPad 2. Seriously. #sxsw #mosaicxm  {link}",1,0,0,1
345,"The Top 7 things I've loved about #SXSW so far- {link}  #outbrain, #ipad, #groupme,",1,0,0,1
346,I like to think Apple decided to sell their new iPad at #SXSW based on my suggestion - {link} Everyone... you are welcome.,1,0,0,1
347,"If anyone thinks I'm going to be walking around at #sxsw with an old and inferior iPad 1 once the iPad 2 is released, well, they are wrong!",1,0,0,1
348,People in this Apple store do not...smell great. #sxsw #hereforwork #nottheipad2,0,1,0,1
349,Check out this video to get a glimpse at what the action was like -The iPad 2...#ipad #sxsw #gadgets {link} Could not resist.,1,0,0,1
350,"I believe this, too. They're good. RT @mention My life would be so much better with an iPad. #brainwashed #lines #SXSW",1,0,0,1
351,Excellent tip from @mention Going to #SXSW? The new iPhone guide to #Austin by @mention is free March 9-15. Hard to beat free. #lp,1,0,0,1
352,Thank you to @mention for letting me test drive a car to the Apple store. Now lets hope that they can fix my phone!! #sxsw,0,1,0,1
353,"On my way to &quot;iPad Design Headaches.&quot; Not sure it's bloggable, but I'm sure it will be interesting! #SXSW {link}",1,0,0,1
354,On my way to #sxsw. But I forgot my iPad! %^*%#!! (@mention Cleveland Hopkins Airport w/ 2 others) {link},1,0,0,1
355,Apple set to open popup shop in core of #SXSW action {link} Geeks need #iPad2 love!,1,0,0,1
356,Apple set to open popup shop in core of SXSW action  - they're going to sell iPad2 at #SXSW! {link},1,0,0,1
357,Apple set to open popup shop in core of SXSW action {link} #SXSW #Apple #ipad #retail,1,0,0,1
358,Expecting to see a flood of shiny new ipad2's today @mention Line at apple store was around the block #sxsw,1,0,0,1
359,I'm going to wait for the #iPad 4. you KNOW its going to be better than the iPad 2. #SXSW,1,0,0,1
360,&quot;I'm too fond of my iPad.&quot; - @mention #sxswi #SXSW,1,0,0,1
361,Attending TV + New Media = Formula for Success at #sxsw. Seeing a lot of iPad 2's around here.,1,0,0,1
362,Apple has two Austin stores but until this week no downtown presence. That changes with an #sxsw popup store {link} ~@mention,1,0,0,1
363,Apple has two Austin-area retail locations but in anticipation of all the gadget ...  #ipad #sxsw #gadgets {link},0,0,1,1
364,Do i know u? Why u selling to me! Weve never talked. I now Hate your product! RT @mention check out Heyo 4 iPhone #SXSW #SXSWi,0,1,0,1
365,ÛÏ@mention Unloading at #apple store corner of 6th and congress in Austin. Temp store for #SXSW  {link} / dis awesome!,1,0,0,1
366,Apple pop up store... line is ridic. #sxsw  {link},0,1,0,1
367,Def could use an iPad for  #SXSW today. Tweeting via iPhone sorta pretty much sux.,0,1,0,1
368,.@mention used @mention 's @mention iPad app as an example of good navigation! #UXDes #sxsw {link},1,0,0,1
369,They have very little need for parents anymore [comment on child playing with iPad] ÛÓ@mention #connectedbrands #SXSW,1,0,0,1
370,Took some video on iPad 2 on 6th street. The smart cover is rad. Filming on the huge display is nuts. Looks great on playback. #sxsw,1,0,0,1
371,At #sxsw? We're giving away an iPad 2 to the creator of the most popular disc during interactive. Create a disc &amp; share on Twitter!,1,0,0,1
372,"SXSW this weekend and Ipad 2 release. Am I taking part in either? Sadly, no. #SXSW #AnybodyWantToBuyMeAnIpad2",1,0,0,1
373,"if #Apple weren't so cocky, perhaps a separate ipad2 store at #SXSW would have been a good idea. guess they don't need the extra marketing;)",0,1,0,1
374,"Brilliant win-win!  #Austin, #SXSW and #iPad2:  {link}",1,0,0,1
375,We have a winner? :) RT: @mention This is awesome.... How I got an iPad 2 during #SXSW! {link} via @mention @mention,1,0,0,1
376,I sort of wish the pop-up Apple Store only sold actual apples. Just as a joke. #sxsw,0,0,1,1
377,A new app with a resourceful way to get connected: {link} #hashable #SXSW #iphone #droid,1,0,0,1
378,Disgusted with my iPhone's battery life. Already down to 11% at 3:30 pm while my blackberry is going strong. #Sxsw,0,1,0,1
379,"Check out Your Mom Has an iPad: Designing for Boomers at SXSW.
{link} #SXSW",1,0,0,1
380,@mention - #Apple is the classiest fascist company in America. Really elegant. #sxsw #rji,0,1,0,1
381,Mint.com - confines of coding for iPhone app 'a luxury' didn't have to worry about learning diff phone versions #SXSW #GSDM #sxswmobileapps,1,0,0,1
382,#winning - Free #SXSW music sampler on iTunes! 22 tracks from &quot;industry favorites &amp; breakout artists&quot; Link: {link},1,0,0,1
383,@mention - got my copy of #Enchantment #ipad #kindle today. So excited. thx for keeping the world enchanted. glad you're at #sxsw again.,1,0,0,1
384,Apple out-markets all comers at #sxsw {link},1,0,0,1
385,Apple pop-up at #SXSW!? Ordinance on the front line! (Admission is the first step to recovery) {link},1,0,0,1
386,Apple pop-up shop for #SXSW. How cool is that? {link},1,0,0,1
387,"Lost iPad, corrupted iPhone, and crazy hotels. Good times. #SXSW @mention AUS Austin-Bergstrom {link}",0,1,0,1
388,"At midday, iPhone at mid-battery. This outlet, blocked by an immobile booth, serves no purpose but to taunt me. #SXSW {link}",0,1,0,1
389,"I'm sorry, NOT going to the @mention party at #SxSw. ;) iPhone forever!  ;)",1,0,0,1
390,Ning &amp; Mobile Roadie are thrilled to offer the Unofficial #SXSW Insider's Guide for iPhone. Have fun in Austin! {link},1,0,0,1
